isolate.code,genus,species,name,group,temperature,r,ln.r
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,5,0.2335906,-1.454185269
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.303598465,-1.192049289
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,5,0.333403794,-1.098400929
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,5,0.3687543,-0.99762471
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,5,0.394400746,-0.930387765
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,5,0.424899222,-0.855903263
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.435296429,-0.831728034
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.571153277,-0.560097669
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.627298198,-0.466333257
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,0.632843376,-0.457532319
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.641161142,-0.444474462
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.649478908,-0.431584918
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,0.667500735,-0.404214788
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.719486773,-0.329217136
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.736815453,-0.305417821
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,0.862275093,-0.148180926
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,0.89970504,-0.105688303
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,0.910102248,-0.094198325
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,0.957236256,-0.043705047
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,0.979416966,-0.020797817
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,0.982882702,-0.017265493
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,1.009222295,0.009180029
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,15,1.035561888,0.034944166
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,1.097251987,0.09280886
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,1.105569753,0.100360816
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,1.139533965,0.130619376
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,1.143692848,0.134262367
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,1.152703761,0.142110279
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,1.222018479,0.200503983
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,20,1.226177362,0.203901494
217,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,1.292719492,0.256748133
235,Thalassiosira,nordenskioeldii,Thalassiosira nordenskioeldii,diatoms,-1,0.358,-1.027222293
235,Thalassiosira,nordenskioeldii,Thalassiosira nordenskioeldii,diatoms,0,0.548,-0.601479992
235,Thalassiosira,nordenskioeldii,Thalassiosira nordenskioeldii,diatoms,2,0.608,-0.497580397
235,Thalassiosira,nordenskioeldii,Thalassiosira nordenskioeldii,diatoms,5,0.699,-0.358104537
235,Thalassiosira,nordenskioeldii,Thalassiosira nordenskioeldii,diatoms,10,0.904,-0.100925919
235,Thalassiosira,nordenskioeldii,Thalassiosira nordenskioeldii,diatoms,15,0.947,-0.054456186
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.182383202,-1.7016453
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.298730176,-1.208214534
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.303271905,-1.1931255
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.535413831,-0.624715315
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.550067681,-0.597713952
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.570736885,-0.560826972
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.580934583,-0.543117122
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.624682278,-0.470512114
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.627638573,-0.465790799
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.716685301,-0.333118445
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.79663938,-0.227353174
542,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.816458097,-0.202779688
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.306403509,-1.182852389
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.317301044,-1.14790429
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.336000703,-1.090642027
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.561528749,-0.577092306
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.624437565,-0.47090393
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.679040055,-0.387075162
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.729820434,-0.314956756
543,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.761401997,-0.272593812
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.156432944,-1.855127834
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.188958888,-1.666225811
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.231352922,-1.463810933
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.567585769,-0.566363406
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.597403167,-0.515163072
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.611243789,-0.492259399
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.625275724,-0.469562568
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.66564575,-0.406997657
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.684036095,-0.379744592
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.744403591,-0.29517193
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.826024476,-0.191130874
544,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.833756499,-0.181813887
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.28226223,-1.264918747
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.316162583,-1.151498695
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.330342237,-1.10762608
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.435175058,-0.832006897
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.570466811,-0.561300287
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.585043863,-0.536068455
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.588076837,-0.530897664
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.5983345,-0.513605317
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.601469676,-0.508379159
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.668409383,-0.402854444
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.740350772,-0.300631189
545,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.787331256,-0.239106209
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.294840128,-1.221322009
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.359828074,-1.022128934
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,4,0.381146139,-0.96457241
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.449260312,-0.8001528
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.469013706,-0.757123287
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.553465824,-0.591555274
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.558904381,-0.581776874
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.55964185,-0.580458253
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.573632046,-0.555767123
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,25,0.5983345,-0.513605317
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,10,0.710557791,-0.341704996
546,Thalassiosira,rotula,Thalassiosira rotula,diatoms,17.5,0.808604185,-0.212445746
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.08509638,-2.463970782
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.100404078,-2.298552455
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.145743929,-1.925904108
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.268828035,-1.313683379
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.278786571,-1.277308768
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.344388021,-1.065986289
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.362031491,-1.016024079
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.437372166,-0.826970808
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.474433896,-0.745632984
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.551727894,-0.5947003
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.610105544,-0.494123314
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.619220359,-0.479294078
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.6465552,-0.436096702
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.67653159,-0.390776136
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.690056086,-0.370982401
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.848381551,-0.164424802
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.920292365,-0.083063871
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.934758914,-0.067466629
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.953262774,-0.04786468
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,0.957318276,-0.043619366
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.964441397,-0.036206208
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,0.979385851,-0.020829586
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.00851539,0.008479339
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.035464393,0.034850015
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.199205936,0.181659618
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.228166794,0.205522646
548,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.35239571,0.30187762
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.066689297,-2.707710804
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.124646183,-2.082276091
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.218223028,-1.522237675
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.228629389,-1.475652975
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.283274185,-1.261339999
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.291913428,-1.231298
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.327177697,-1.11725184
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.381050384,-0.964823671
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.393712675,-0.932133887
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.399264766,-0.918130508
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.402811648,-0.909286201
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.440260857,-0.820387871
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.458018052,-0.780846681
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.601965655,-0.507554887
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.636897801,-0.451146074
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.692829937,-0.366970711
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.708691695,-0.344334692
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.785865047,-0.240970197
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.084384335,0.081012393
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.12121252,0.114410707
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.131469702,0.123517409
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.140477428,0.131446971
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.142381488,0.133115108
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.143174191,0.133808771
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.151485837,0.141053141
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.155629037,0.144644817
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.276361133,0.244013164
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.341340563,0.293669534
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.484783954,0.395269276
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.514973718,0.415398091
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.034123355,-3.377773232
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.101690631,-2.285820104
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.196889813,-1.625111032
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.228211736,-1.477481414
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.236442438,-1.442050492
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.264163784,-1.331185974
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.347868531,-1.055930655
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.380993934,-0.964971825
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.382965142,-0.959811307
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.395872115,-0.926664062
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.402300728,-0.91055539
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.469988122,-0.755047857
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.609754482,-0.494698891
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.613385061,-0.488762382
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.640852267,-0.444956321
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.651833385,-0.427966294
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.834786504,-0.180579271
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.873696344,-0.135022396
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.014038069,0.013940448
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.040907146,0.040092589
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.045275099,0.044280103
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.072992152,0.07045115
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.076351185,0.073576789
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.120324474,0.113618352
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.164481857,0.15227623
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.174714685,0.161025297
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.176700694,0.1627145
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.17676551,0.162769582
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.253009346,0.225548135
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.265768879,0.235679747
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.310131434,0.270127463
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.321225577,0.278559773
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.34495438,0.296360094
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.428392994,0.356550032
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.455720997,0.375501308
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.473152574,0.387404713
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.129251437,-2.045995648
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.269645038,-1.310648859
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.360803777,-1.019421022
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.418421998,-0.871264791
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.463260233,-0.769466324
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.464409087,-0.766989462
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.496399831,-0.700373566
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.503041638,-0.687082333
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.531668883,-0.631734384
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.55921805,-0.58121581
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.564313581,-0.572145187
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.583251804,-0.539136275
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.644140783,-0.43983797
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.687342672,-0.374922316
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.750179007,-0.287443425
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.764552333,-0.268464802
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.090603796,0.086731484
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.097020668,0.092598022
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.123517294,0.116464205
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.135855979,0.127386533
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.141789745,0.132596983
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.187400534,0.171766493
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.232339669,0.208914532
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.27204321,0.240624434
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.280351349,0.247134532
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.299471017,0.261957272
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.354275337,0.303266505
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.357282389,0.305484457
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.36053481,0.307877865
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.405479642,0.340378627
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.410051118,0.343625958
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.452147814,0.373043711
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.418497375,-0.871084661
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.43881542,-0.82367641
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.474227836,-0.746067406
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.522097973,-0.649900021
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.531267448,-0.632489716
